onset,offset,duration,chord,quality,confidence
0.096,0.5973333333333334,0.5013333333333334,Bbmaj7,maj7,0.6569430753588676
0.5973333333333334,1.088,0.4906666666666667,C7,dom7,0.7842044830322266
1.088,1.5146666666666666,0.4266666666666665,Bbmaj7,maj7,0.7451773956418037
1.5146666666666666,1.9413333333333334,0.42666666666666675,Gm,min,0.7093977760413654
1.9413333333333334,2.3786666666666667,0.43733333333333335,Gm7,min7,0.7200763449072838
2.3786666666666667,4.1066666666666665,1.7279999999999998,Gm7b5,hdim7,0.7314291652292013
4.1066666666666665,4.533333333333333,0.42666666666666675,Gm,min,0.6885088793830426
4.533333333333333,4.96,0.42666666666666675,Gm7,min7,0.7469600737094879
4.96,5.386666666666667,0.42666666666666675,G7,dom7,0.6934235841035843
5.386666666666667,5.802666666666667,0.41600000000000037,G,maj,0.6750912247088119
5.802666666666667,6.229333333333333,0.42666666666666586,Emaj7,maj7,0.6866771057248116
6.229333333333333,6.656,0.42666666666666675,Gmaj7,maj7,0.7225811704993248
6.656,7.082666666666666,0.42666666666666675,Emaj7,maj7,0.6827676296234131
7.082666666666666,7.498666666666667,0.41600000000000037,G,maj,0.6989464838750152
7.498666666666667,7.925333333333334,0.42666666666666675,Bmaj7,maj7,0.7006634473800659
7.925333333333334,8.362666666666666,0.43733333333333224,Cmaj7,maj7,0.7248942777514458
8.362666666666666,8.789333333333333,0.42666666666666764,Dmaj7,maj7,0.7011134847998619
8.789333333333333,9.226666666666667,0.43733333333333313,Cm7b5,hdim7,0.7090197056531906
9.226666666666667,9.642666666666667,0.41600000000000037,Em7b5,hdim7,0.7678211182355881
9.642666666666667,10.069333333333333,0.42666666666666586,Dm7,min7,0.7394867464900017
10.069333333333333,10.496,0.42666666666666764,Eb7,dom7,0.6980632245540619
10.496,10.912,0.41600000000000037,Dm7,min7,0.6859364882111549
10.912,11.349333333333334,0.43733333333333313,Cm7,min7,0.7208843901753426
11.349333333333334,11.776,0.42666666666666586,Bbmaj7,maj7,0.7401401400566101
11.776,12.202666666666667,0.42666666666666764,Dmaj7,maj7,0.7167421691119671
12.202666666666667,12.618666666666666,0.4159999999999986,Ebmaj7,maj7,0.7644166797399521
12.618666666666666,13.034666666666666,0.41600000000000037,Emaj7,maj7,0.6803741678595543
13.034666666666666,13.376,0.34133333333333304,F7,dom7,0.7374218329787254
13.376,13.770666666666667,0.3946666666666676,Ebmaj7,maj7,0.7255876287817955
13.770666666666667,14.208,0.43733333333333313,Dmaj7,maj7,0.6994705200195312
14.208,14.730666666666666,0.522666666666666,Cmaj7,maj7,0.721502285450697
14.730666666666666,15.178666666666667,0.4480000000000004,Bbmaj7,maj7,0.6919566765427589
15.178666666666667,15.925333333333333,0.7466666666666661,Dm7,min7,0.7272033952176571
15.925333333333333,16.341333333333335,0.41600000000000215,Gmaj7,maj7,0.7074836045503616
16.341333333333335,16.768,0.42666666666666586,Bbmaj7,maj7,0.7299824059009552
16.768,17.312,0.5440000000000005,Gmaj7,maj7,0.7557612285017967
17.312,17.76,0.4480000000000004,G7,dom7,0.7388643771409988
17.76,18.186666666666667,0.42666666666666586,Bbmaj7,maj7,0.7688831835985184
18.186666666666667,18.613333333333333,0.42666666666666586,Gmaj7,maj7,0.7482214421033859
18.613333333333333,19.029333333333334,0.41600000000000037,Bmaj7,maj7,0.7418582998216152
19.029333333333334,19.456,0.42666666666666586,Dm7,min7,0.7219911813735962
19.456,19.882666666666665,0.42666666666666586,Em7b5,hdim7,0.7225696668028831
19.882666666666665,20.32,0.4373333333333349,Gmaj7,maj7,0.718767125159502
